Customer ID,Order ID,SKU ID,Purchase Date,Quantity,Selling Price,Discount,Coupon Used,Net Order Value,Payment Method
CUST0246,002660,P0465,2024-09-30,1,13.99,0,No,13.99,PayPal
CUST0246,002660,P0322,2024-09-30,3,23.9,0,No,71.7,PayPal
CUST0265,002661,P0229,2024-09-30,1,96.49,0,No,96.49,Credit Card
CUST0265,002661,P0233,2024-09-30,2,83.99,0,No,167.98,Credit Card
CUST0265,002661,P0247,2024-09-30,1,128.99,0,No,128.99,Credit Card
CUST0454,002662,P0275,2024-09-30,1,74.58,0,No,74.58,Debit Card
CUST0454,002662,P0259,2024-09-30,1,79.39,30,No,55.57,Debit Card
CUST0458,002663,P0431,2024-09-30,3,51.39,5,No,146.46,Debit Card
CUST0478,002664,P0318,2024-09-30,1,27.49,0,No,27.49,Credit Card
CUST0478,002664,P0355,2024-09-30,5,37.14,0,No,185.7,Credit Card
CUST0798,002665,P0233,2024-09-30,1,83.99,0,No,83.99,PayPal
CUST0798,002665,P0266,2024-09-30,1,164.95,0,No,164.95,PayPal
CUST0798,002665,P0404,2024-09-30,1,221.09,0,No,221.09,PayPal
CUST0798,002665,P0268,2024-09-30,3,89.99,0,No,269.97,PayPal
CUST0798,002665,P0397,2024-09-30,1,139.99,0,No,139.99,PayPal
CUST0220,002666,P0336,2024-10-01,1,59.99,0,No,59.99,Credit Card
CUST0220,002666,P0335,2024-10-01,3,28.51,0,No,85.53,Credit Card
CUST0220,002666,P0325,2024-10-01,3,40.99,0,No,122.97,Credit Card
CUST0220,002666,P0047,2024-10-01,1,78.08,0,No,78.08,Credit Card
CUST0236,002667,P0152,2024-10-01,1,19.99,0,No,19.99,Debit Card
CUST0236,002667,P0163,2024-10-01,2,24.9,0,No,49.8,Debit Card
CUST0236,002667,P0074,2024-10-01,1,144.99,0,No,144.99,Debit Card
CUST0245,002668,P0402,2024-10-01,2,222.99,0,No,445.98,PayPal
CUST0366,002669,P0041,2024-10-01,1,29.87,10,No,26.88,Debit Card
CUST0366,002669,P0333,2024-10-01,3,31.5,15,Yes,80.33,Debit Card
CUST0366,002669,P0274,2024-10-01,1,140.99,25,Yes,105.74,Debit Card
CUST0366,002669,P0277,2024-10-01,1,140.99,0,No,140.99,Debit Card
CUST0366,002669,P0112,2024-10-01,1,66.99,5,Yes,63.64,Debit Card
CUST0629,002670,P0173,2024-10-01,2,116.06,5,No,220.51,Debit Card
CUST0629,002670,P0477,2024-10-01,1,78.95,10,No,71.06,Debit Card
CUST0629,002670,P0411,2024-10-01,1,196.49,0,No,196.49,Debit Card
CUST0807,002671,P0277,2024-10-01,1,140.49,15,Yes,119.42,PayPal
CUST0807,002671,P0373,2024-10-01,1,156.43,10,Yes,140.79,PayPal
CUST0807,002671,P0230,2024-10-01,1,56.99,10,Yes,51.29,PayPal
CUST0844,002672,P0326,2024-10-01,1,48.9,0,No,48.9,PayPal
CUST0844,002672,P0377,2024-10-01,1,219.9,0,No,219.9,PayPal
CUST0844,002672,P0375,2024-10-01,1,172.9,0,No,172.9,PayPal
CUST0844,002672,P0370,2024-10-01,1,394.9,0,No,394.9,PayPal
CUST0844,002672,P0474,2024-10-01,1,55.48,0,No,55.48,PayPal
CUST0844,002672,P0244,2024-10-01,1,80.99,5,No,76.94,PayPal
CUST0116,002673,P0247,2024-10-02,1,127.02,25,No,95.27,Credit Card
CUST0116,002673,P0188,2024-10-02,3,41.95,0,No,125.85,Credit Card
CUST0116,002673,P0397,2024-10-02,1,136.42,30,No,95.49,Credit Card
CUST0209,002674,P0414,2024-10-02,1,152.9,30,Yes,107.03,PayPal
CUST0209,002674,P0364,2024-10-02,1,141.6,20,No,113.28,PayPal
CUST0218,002675,P0422,2024-10-02,1,31.99,20,Yes,25.59,Buy Now Pay Later
CUST0218,002675,P0371,2024-10-02,1,174.95,10,Yes,157.45,Buy Now Pay Later
CUST0218,002675,P0256,2024-10-02,2,73.02,20,No,116.83,Buy Now Pay Later
CUST0232,002676,P0158,2024-10-02,1,109.99,0,No,109.99,PayPal
CUST0232,002676,P0408,2024-10-02,1,197.99,15,No,168.29,PayPal
CUST0232,002676,P0094,2024-10-02,1,60.9,0,No,60.9,PayPal
CUST0232,002676,P0481,2024-10-02,1,74.9,0,No,74.9,PayPal
CUST0333,002677,P0106,2024-10-02,2,43.99,30,Yes,61.59,Credit Card
CUST0333,002677,P0362,2024-10-02,1,475.49,40,Yes,285.29,Credit Card
CUST0333,002677,P0309,2024-10-02,1,26.99,0,No,26.99,Credit Card
CUST0333,002677,P0137,2024-10-02,1,35.49,0,No,35.49,Credit Card
CUST0454,002678,P0158,2024-10-02,1,106.95,0,No,106.95,Credit Card
CUST0942,002679,P0473,2024-10-02,2,9.79,15,Yes,16.64,Buy Now Pay Later
CUST0942,002679,P0407,2024-10-02,1,221.92,0,No,221.92,Buy Now Pay Later
CUST0041,002680,P0387,2024-10-03,1,161.95,0,No,161.95,PayPal
CUST0041,002680,P0262,2024-10-03,3,109.99,0,No,329.97,PayPal
CUST0041,002680,P0452,2024-10-03,1,28.99,0,No,28.99,PayPal
CUST0041,002680,P0153,2024-10-03,2,69.93,5,No,132.87,PayPal
CUST0345,002681,P0397,2024-10-03,1,139.99,0,No,139.99,Buy Now Pay Later
CUST0695,002682,P0380,2024-10-03,1,211.78,20,No,169.42,Buy Now Pay Later
CUST0695,002682,P0350,2024-10-03,2,64.95,0,No,129.9,Buy Now Pay Later
CUST0695,002682,P0273,2024-10-03,1,57.65,20,No,46.12,Buy Now Pay Later
CUST0695,002682,P0429,2024-10-03,3,18.99,5,No,54.12,Buy Now Pay Later
CUST0695,002682,P0340,2024-10-03,2,62.49,40,Yes,74.99,Buy Now Pay Later
CUST0695,002682,P0395,2024-10-03,1,345.99,20,Yes,276.79,Buy Now Pay Later
CUST0215,002683,P0302,2024-10-04,1,57.51,0,No,57.51,PayPal
CUST0215,002683,P0351,2024-10-04,2,53.95,15,Yes,91.72,PayPal
CUST0331,002684,P0422,2024-10-04,1,31.99,40,No,19.19,PayPal
CUST0331,002684,P0326,2024-10-04,2,48.9,10,Yes,88.02,PayPal
CUST0331,002684,P0307,2024-10-04,1,24.49,25,Yes,18.37,PayPal
CUST0879,002685,P0064,2024-10-04,1,107.99,40,Yes,64.79,Buy Now Pay Later
CUST0879,002685,P0325,2024-10-04,1,40.99,0,No,40.99,Buy Now Pay Later
CUST0879,002685,P0335,2024-10-04,1,28.99,5,Yes,27.54,Buy Now Pay Later
CUST0879,002685,P0373,2024-10-04,1,152.49,0,No,152.49,Buy Now Pay Later
CUST0879,002685,P0158,2024-10-04,2,109.99,0,No,219.98,Buy Now Pay Later
CUST0061,002686,P0200,2024-10-05,1,104.9,15,No,89.17,Debit Card
CUST0061,002686,P0171,2024-10-05,1,43.49,15,No,36.97,Debit Card
CUST0061,002686,P0230,2024-10-05,1,56.99,0,No,56.99,Debit Card
CUST0640,002687,P0308,2024-10-05,1,25.49,0,No,25.49,Credit Card
CUST0711,002688,P0112,2024-10-05,1,66.57,15,Yes,56.58,Credit Card
CUST0711,002688,P0060,2024-10-05,1,23.99,0,No,23.99,Credit Card
CUST0711,002688,P0449,2024-10-05,3,30.19,40,Yes,54.34,Credit Card
CUST0711,002688,P0100,2024-10-05,1,42.95,30,No,30.07,Credit Card
CUST0870,002689,P0032,2024-10-05,4,50.99,0,No,203.96,PayPal
CUST0870,002689,P0002,2024-10-05,1,43.95,10,Yes,39.56,PayPal
CUST0870,002689,P0217,2024-10-05,1,188.06,25,No,141.05,PayPal
CUST0870,002689,P0279,2024-10-05,1,82.95,0,No,82.95,PayPal
CUST0076,002690,P0071,2024-10-06,3,72.95,15,No,186.02,Debit Card
CUST0076,002690,P0154,2024-10-06,1,55.99,15,No,47.59,Debit Card
CUST0076,002690,P0275,2024-10-06,2,74.49,10,Yes,134.08,Debit Card
CUST0184,002691,P0451,2024-10-06,2,120.9,0,No,241.8,Credit Card
CUST0184,002691,P0460,2024-10-06,4,17.9,0,No,71.6,Credit Card
CUST0329,002692,P0202,2024-10-06,1,125.9,15,Yes,107.02,Buy Now Pay Later
CUST0329,002692,P0236,2024-10-06,1,48.9,0,No,48.9,Buy Now Pay Later
CUST0516,002693,P0167,2024-10-06,2,99.95,0,No,199.9,Debit Card
CUST0516,002693,P0492,2024-10-06,1,54.99,0,No,54.99,Debit Card
CUST0574,002694,P0310,2024-10-06,2,54.9,0,No,109.8,Debit Card
CUST0574,002694,P0475,2024-10-06,1,140.91,10,No,126.82,Debit Card
CUST0574,002694,P0364,2024-10-06,1,136.95,40,No,82.17,Debit Card
CUST0574,002694,P0385,2024-10-06,2,117.95,25,No,176.93,Debit Card
CUST0725,002695,P0178,2024-10-06,1,87.95,0,No,87.95,Buy Now Pay Later
CUST0725,002695,P0336,2024-10-06,1,59.99,10,Yes,53.99,Buy Now Pay Later
CUST0725,002695,P0139,2024-10-06,1,31.07,10,No,27.96,Buy Now Pay Later
CUST0725,002695,P0151,2024-10-06,3,15.49,10,No,41.82,Buy Now Pay Later
CUST0725,002695,P0137,2024-10-06,1,35.49,15,No,30.17,Buy Now Pay Later
CUST0725,002695,P0111,2024-10-06,1,119.95,5,No,113.95,Buy Now Pay Later
CUST0891,002696,P0028,2024-10-06,1,56.9,0,No,56.9,Debit Card
CUST0891,002696,P0326,2024-10-06,1,48.9,0,No,48.9,Debit Card
CUST0891,002696,P0296,2024-10-06,1,58.49,0,No,58.49,Debit Card
CUST0891,002696,P0191,2024-10-06,2,73.9,15,Yes,125.63,Debit Card
CUST0891,002696,P0047,2024-10-06,2,75.99,0,No,151.98,Debit Card
CUST0891,002696,P0158,2024-10-06,2,111.2,10,No,200.16,Debit Card
CUST0073,002697,P0246,2024-10-07,1,32.9,40,Yes,19.74,Debit Card
CUST0073,002697,P0218,2024-10-07,3,45.93,5,No,130.9,Debit Card
CUST0073,002697,P0474,2024-10-07,1,54.23,30,No,37.96,Debit Card
CUST0301,002698,P0298,2024-10-07,4,51.49,30,No,144.17,Debit Card
CUST0301,002698,P0409,2024-10-07,1,220.9,0,No,220.9,Debit Card
CUST0301,002698,P0408,2024-10-07,1,195.83,0,No,195.83,Debit Card
CUST0316,002699,P0350,2024-10-07,1,64.95,0,No,64.95,PayPal
CUST0316,002699,P0295,2024-10-07,2,21.18,5,No,40.24,PayPal
CUST0079,002700,P0158,2024-10-08,1,109.99,0,No,109.99,PayPal
CUST0079,002700,P0016,2024-10-08,2,123.49,5,Yes,234.63,PayPal
CUST0079,002700,P0385,2024-10-08,1,117.95,40,No,70.77,PayPal
CUST0743,002701,P0369,2024-10-08,1,333.21,20,No,266.57,Credit Card
CUST0743,002701,P0061,2024-10-08,1,99.99,10,Yes,89.99,Credit Card
CUST0743,002701,P0077,2024-10-08,1,87.49,0,No,87.49,Credit Card
CUST0743,002701,P0380,2024-10-08,1,205.99,25,Yes,154.49,Credit Card
CUST0076,002702,P0346,2024-10-09,2,48.66,25,No,72.99,PayPal
CUST0076,002702,P0352,2024-10-09,1,27.17,50,No,13.59,PayPal
CUST0844,002703,P0301,2024-10-09,1,41.8,25,No,31.35,Buy Now Pay Later
CUST0844,002703,P0347,2024-10-09,1,54.99,0,No,54.99,Buy Now Pay Later
CUST0856,002704,P0330,2024-10-09,4,26.49,0,No,105.96,PayPal
CUST0856,002704,P0346,2024-10-09,1,45.85,0,No,45.85,PayPal
CUST0245,002705,P0370,2024-10-10,1,394.9,0,No,394.9,PayPal
CUST0245,002705,P0293,2024-10-10,3,27.95,0,No,83.85,PayPal
CUST0245,002705,P0351,2024-10-10,3,53.95,0,No,161.85,PayPal
CUST0367,002706,P0101,2024-10-10,1,26.99,25,No,20.24,Buy Now Pay Later
CUST0367,002706,P0280,2024-10-10,1,84.99,5,Yes,80.74,Buy Now Pay Later
CUST0367,002706,P0318,2024-10-10,1,26.78,25,No,20.09,Buy Now Pay Later
CUST0367,002706,P0162,2024-10-10,3,75.2,0,No,225.6,Buy Now Pay Later
CUST0750,002707,P0342,2024-10-10,3,35.97,5,No,102.51,Buy Now Pay Later
CUST0750,002707,P0443,2024-10-10,1,20.9,0,No,20.9,Buy Now Pay Later
CUST0750,002707,P0410,2024-10-10,1,363.99,30,No,254.79,Buy Now Pay Later
CUST0750,002707,P0346,2024-10-10,1,46.99,20,No,37.59,Buy Now Pay Later
CUST0750,002707,P0371,2024-10-10,1,174.95,0,No,174.95,Buy Now Pay Later
CUST0813,002708,P0081,2024-10-10,2,49.99,20,No,79.98,Credit Card
CUST0813,002708,P0371,2024-10-10,1,174.95,0,No,174.95,Credit Card
CUST0870,002709,P0395,2024-10-10,1,345.99,5,Yes,328.69,Buy Now Pay Later
CUST0870,002709,P0277,2024-10-10,2,137.0,0,No,274.0,Buy Now Pay Later
CUST0531,002710,P0268,2024-10-11,1,89.99,0,No,89.99,Buy Now Pay Later
CUST0531,002710,P0158,2024-10-11,2,113.86,10,No,204.95,Buy Now Pay Later
CUST0195,002711,P0334,2024-10-12,1,53.49,0,No,53.49,Debit Card
CUST0195,002711,P0445,2024-10-12,2,8.49,0,No,16.98,Debit Card
CUST0220,002712,P0326,2024-10-12,1,48.9,0,No,48.9,Credit Card
CUST0220,002712,P0319,2024-10-12,2,49.99,0,No,99.98,Credit Card
CUST0220,002712,P0307,2024-10-12,1,24.99,10,No,22.49,Credit Card
CUST0220,002712,P0300,2024-10-12,2,38.95,0,No,77.9,Credit Card
CUST0412,002713,P0152,2024-10-12,1,20.29,30,No,14.2,Credit Card
CUST0681,002714,P0191,2024-10-12,1,73.79,25,No,55.34,Debit Card
CUST0681,002714,P0254,2024-10-12,1,223.08,0,No,223.08,Debit Card
CUST0681,002714,P0388,2024-10-12,1,193.99,0,No,193.99,Debit Card
CUST0704,002715,P0058,2024-10-12,1,70.99,40,No,42.59,Credit Card
CUST0704,002715,P0431,2024-10-12,1,51.49,5,No,48.92,Credit Card
CUST0733,002716,P0068,2024-10-12,3,27.49,0,No,82.47,PayPal
CUST0733,002716,P0050,2024-10-12,2,100.95,0,No,201.9,PayPal
CUST0811,002717,P0385,2024-10-12,1,117.95,25,Yes,88.46,Credit Card
CUST0811,002717,P0389,2024-10-12,1,178.99,15,Yes,152.14,Credit Card
CUST0811,002717,P0158,2024-10-12,2,109.99,25,Yes,164.98,Credit Card
CUST0811,002717,P0363,2024-10-12,1,291.49,25,Yes,218.62,Credit Card
CUST0811,002717,P0395,2024-10-12,1,345.99,40,No,207.59,Credit Card
CUST0811,002717,P0376,2024-10-12,1,246.99,0,No,246.99,Credit Card
CUST0906,002718,P0355,2024-10-12,2,36.49,5,No,69.33,Credit Card
CUST0145,002719,P0371,2024-10-13,1,174.95,10,No,157.45,Debit Card
CUST0145,002719,P0377,2024-10-13,1,219.9,0,No,219.9,Debit Card
CUST0187,002720,P0414,2024-10-13,1,152.9,0,No,152.9,Buy Now Pay Later
CUST0187,002720,P0380,2024-10-13,1,205.99,0,No,205.99,Buy Now Pay Later
CUST0187,002720,P0046,2024-10-13,1,53.95,0,No,53.95,Buy Now Pay Later
CUST0187,002720,P0381,2024-10-13,1,169.49,0,No,169.49,Buy Now Pay Later
CUST0720,002721,P0247,2024-10-13,1,128.99,10,No,116.09,Credit Card
CUST0720,002721,P0347,2024-10-13,3,54.99,15,No,140.22,Credit Card
CUST0720,002721,P0210,2024-10-13,2,123.52,0,No,247.04,Credit Card
CUST0720,002721,P0331,2024-10-13,1,36.95,20,No,29.56,Credit Card
CUST0720,002721,P0359,2024-10-13,1,36.99,5,Yes,35.14,Credit Card
CUST0720,002721,P0333,2024-10-13,2,31.95,25,No,47.92,Credit Card
CUST0066,002722,P0386,2024-10-14,1,292.95,30,No,205.06,PayPal
CUST0066,002722,P0406,2024-10-14,1,247.99,0,No,247.99,PayPal
CUST0220,002723,P0371,2024-10-14,1,174.95,15,No,148.71,Credit Card
CUST0220,002723,P0388,2024-10-14,1,194.41,0,No,194.41,Credit Card
CUST0220,002723,P0298,2024-10-14,3,51.49,0,No,154.47,Credit Card
CUST0220,002723,P0382,2024-10-14,1,158.99,15,No,135.14,Credit Card
CUST0252,002724,P0301,2024-10-14,1,40.49,0,No,40.49,Credit Card
CUST0292,002725,P0223,2024-10-14,1,261.49,10,No,235.34,PayPal
CUST0292,002725,P0078,2024-10-14,2,174.99,0,No,349.98,PayPal
CUST0292,002725,P0220,2024-10-14,1,112.66,0,No,112.66,PayPal
CUST0292,002725,P0074,2024-10-14,1,144.99,10,No,130.49,PayPal
CUST0292,002725,P0411,2024-10-14,1,196.49,5,No,186.67,PayPal
CUST0292,002725,P0417,2024-10-14,1,179.49,0,No,179.49,PayPal
CUST0558,002726,P0070,2024-10-14,1,97.99,0,No,97.99,Credit Card
CUST0558,002726,P0491,2024-10-14,3,31.95,0,No,95.85,Credit Card
CUST0558,002726,P0152,2024-10-14,3,19.99,0,No,59.97,Credit Card
CUST0558,002726,P0069,2024-10-14,1,66.44,0,No,66.44,Credit Card
CUST0654,002727,P0084,2024-10-14,3,35.99,0,No,107.97,PayPal
CUST0654,002727,P0330,2024-10-14,1,26.49,0,No,26.49,PayPal
CUST0823,002728,P0352,2024-10-14,1,27.9,0,No,27.9,PayPal
CUST0823,002728,P0451,2024-10-14,1,118.31,25,Yes,88.73,PayPal
CUST0823,002728,P0057,2024-10-14,5,71.99,0,No,359.95,PayPal
CUST0823,002728,P0337,2024-10-14,5,33.9,0,No,169.5,PayPal
CUST0098,002729,P0233,2024-10-15,1,83.99,0,No,83.99,PayPal
CUST0098,002729,P0158,2024-10-15,2,111.8,0,No,223.6,PayPal
CUST0098,002729,P0351,2024-10-15,1,53.95,0,No,53.95,PayPal
CUST0514,002730,P0313,2024-10-15,1,22.99,0,No,22.99,PayPal
CUST0539,002731,P0386,2024-10-15,1,301.04,0,No,301.04,PayPal
CUST0860,002732,P0153,2024-10-15,2,70.49,0,No,140.98,Credit Card
CUST0982,002733,P0488,2024-10-15,1,69.02,15,Yes,58.67,Debit Card
CUST0982,002733,P0277,2024-10-15,1,140.99,25,Yes,105.74,Debit Card
CUST0982,002733,P0226,2024-10-15,1,114.95,0,No,114.95,Debit Card
CUST0982,002733,P0222,2024-10-15,1,148.55,50,Yes,74.28,Debit Card
CUST0034,002734,P0355,2024-10-16,2,36.0,0,No,72.0,Credit Card
CUST0034,002734,P0143,2024-10-16,2,48.99,0,No,97.98,Credit Card
CUST0034,002734,P0053,2024-10-16,2,30.95,10,Yes,55.71,Credit Card
CUST0034,002734,P0064,2024-10-16,3,107.99,0,No,323.97,Credit Card
CUST0034,002734,P0120,2024-10-16,1,98.95,20,Yes,79.16,Credit Card
CUST0537,002735,P0309,2024-10-16,3,26.99,0,No,80.97,Buy Now Pay Later
CUST0537,002735,P0365,2024-10-16,1,240.9,40,No,144.54,Buy Now Pay Later
CUST0537,002735,P0325,2024-10-16,2,40.99,0,No,81.98,Buy Now Pay Later
CUST0544,002736,P0490,2024-10-16,2,20.05,0,No,40.1,PayPal
CUST0544,002736,P0193,2024-10-16,2,29.92,0,No,59.84,PayPal
CUST0754,002737,P0452,2024-10-16,2,28.99,0,No,57.98,Credit Card
CUST0754,002737,P0158,2024-10-16,2,113.37,0,No,226.74,Credit Card
CUST0811,002738,P0364,2024-10-16,1,136.95,25,No,102.71,Credit Card
CUST0811,002738,P0383,2024-10-16,1,105.79,30,Yes,74.05,Credit Card
CUST0952,002739,P0158,2024-10-16,1,109.99,0,No,109.99,Buy Now Pay Later
CUST0454,002740,P0255,2024-10-17,2,40.8,5,No,77.52,Credit Card
CUST0454,002740,P0233,2024-10-17,1,83.99,10,No,75.59,Credit Card
CUST0454,002740,P0469,2024-10-17,1,31.45,0,No,31.45,Credit Card
CUST0454,002740,P0410,2024-10-17,1,363.99,0,No,363.99,Credit Card
CUST0454,002740,P0475,2024-10-17,1,144.49,5,No,137.27,Credit Card
CUST0454,002740,P0394,2024-10-17,1,206.24,0,No,206.24,Credit Card
CUST0967,002741,P0092,2024-10-17,1,53.95,0,No,53.95,PayPal
CUST0967,002741,P0261,2024-10-17,2,178.95,0,No,357.9,PayPal
CUST0967,002741,P0289,2024-10-17,1,134.33,0,No,134.33,PayPal
CUST0967,002741,P0226,2024-10-17,1,114.95,10,Yes,103.45,PayPal
CUST0967,002741,P0176,2024-10-17,1,30.6,0,No,30.6,PayPal
CUST0967,002741,P0130,2024-10-17,1,116.49,0,No,116.49,PayPal
CUST0232,002742,P0313,2024-10-18,1,22.99,0,No,22.99,Debit Card
CUST0232,002742,P0158,2024-10-18,1,108.09,0,No,108.09,Debit Card
CUST0232,002742,P0192,2024-10-18,1,198.71,0,No,198.71,Debit Card
CUST0404,002743,P0410,2024-10-18,1,363.99,0,No,363.99,Credit Card
CUST0404,002743,P0217,2024-10-18,1,185.99,25,No,139.49,Credit Card
CUST0404,002743,P0053,2024-10-18,1,30.95,0,No,30.95,Credit Card
CUST0404,002743,P0078,2024-10-18,1,178.6,0,No,178.6,Credit Card
CUST0451,002744,P0158,2024-10-18,1,109.99,0,No,109.99,PayPal
CUST0451,002744,P0445,2024-10-18,2,8.24,10,Yes,14.83,PayPal
CUST0024,002745,P0354,2024-10-19,1,24.99,0,No,24.99,Credit Card
CUST0024,002745,P0148,2024-10-19,2,105.99,0,No,211.98,Credit Card
CUST0024,002745,P0333,2024-10-19,2,31.95,10,No,57.51,Credit Card
CUST0090,002746,P0193,2024-10-19,2,29.2,0,No,58.4,PayPal
CUST0090,002746,P0462,2024-10-19,1,41.99,0,No,41.99,PayPal
CUST0225,002747,P0398,2024-10-19,1,139.99,0,No,139.99,PayPal
CUST0225,002747,P0060,2024-10-19,2,23.99,40,Yes,28.79,PayPal
CUST0225,002747,P0157,2024-10-19,1,33.97,0,No,33.97,PayPal
CUST0225,002747,P0131,2024-10-19,1,73.67,5,No,69.99,PayPal
CUST0304,002748,P0355,2024-10-19,4,36.49,15,No,124.07,PayPal
CUST0304,002748,P0411,2024-10-19,1,196.49,0,No,196.49,PayPal
CUST0328,002749,P0436,2024-10-19,2,87.9,0,No,175.8,Buy Now Pay Later
CUST0328,002749,P0396,2024-10-19,1,320.99,15,No,272.84,Buy Now Pay Later
CUST0328,002749,P0064,2024-10-19,2,107.99,0,No,215.98,Buy Now Pay Later
CUST0328,002749,P0247,2024-10-19,1,128.99,0,No,128.99,Buy Now Pay Later
CUST0328,002749,P0468,2024-10-19,1,19.9,0,No,19.9,Buy Now Pay Later
CUST0773,002750,P0076,2024-10-19,2,65.99,0,No,131.98,Credit Card
CUST0773,002750,P0422,2024-10-19,1,31.99,5,Yes,30.39,Credit Card
CUST0773,002750,P0193,2024-10-19,5,29.99,10,Yes,134.95,Credit Card
CUST0773,002750,P0158,2024-10-19,2,109.99,25,Yes,164.98,Credit Card
CUST0853,002751,P0443,2024-10-19,1,20.9,0,No,20.9,Debit Card
CUST0853,002751,P0488,2024-10-19,3,69.61,15,No,177.51,Debit Card
CUST0853,002751,P0491,2024-10-19,2,31.95,0,No,63.9,Debit Card
CUST0853,002751,P0359,2024-10-19,1,36.64,0,No,36.64,Debit Card
CUST0853,002751,P0478,2024-10-19,1,21.99,5,No,20.89,Debit Card
CUST0010,002752,P0431,2024-10-20,1,51.49,0,No,51.49,PayPal
CUST0010,002752,P0474,2024-10-20,3,54.62,0,No,163.86,PayPal
CUST0010,002752,P0483,2024-10-20,1,50.9,25,No,38.17,PayPal
CUST0025,002753,P0332,2024-10-20,5,25.99,0,No,129.95,Credit Card
CUST0025,002753,P0307,2024-10-20,1,25.29,0,No,25.29,Credit Card
CUST0025,002753,P0355,2024-10-20,1,36.49,0,No,36.49,Credit Card
CUST0025,002753,P0298,2024-10-20,1,51.49,0,No,51.49,Credit Card
CUST0025,002753,P0299,2024-10-20,1,42.99,0,No,42.99,Credit Card
CUST0025,002753,P0346,2024-10-20,2,46.99,0,No,93.98,Credit Card
CUST0176,002754,P0429,2024-10-20,1,19.39,0,No,19.39,Debit Card
CUST0176,002754,P0034,2024-10-20,1,89.49,0,No,89.49,Debit Card
CUST0176,002754,P0459,2024-10-20,2,101.92,5,No,193.65,Debit Card
CUST0176,002754,P0398,2024-10-20,1,144.71,0,No,144.71,Debit Card
CUST0195,002755,P0377,2024-10-20,1,219.9,0,No,219.9,Buy Now Pay Later
CUST0407,002756,P0334,2024-10-20,2,53.49,5,No,101.63,PayPal
CUST0407,002756,P0210,2024-10-20,1,122.89,10,Yes,110.6,PayPal
CUST0407,002756,P0330,2024-10-20,1,26.49,0,No,26.49,PayPal
CUST0485,002757,P0474,2024-10-20,1,54.49,40,No,32.69,Credit Card
CUST0485,002757,P0440,2024-10-20,2,21.99,10,No,39.58,Credit Card
CUST0485,002757,P0275,2024-10-20,1,74.49,0,No,74.49,Credit Card
CUST0485,002757,P0442,2024-10-20,1,30.95,10,No,27.86,Credit Card
CUST0485,002757,P0247,2024-10-20,1,128.99,5,Yes,122.54,Credit Card
CUST0485,002757,P0483,2024-10-20,1,50.65,0,No,50.65,Credit Card
CUST0534,002758,P0427,2024-10-20,1,27.58,40,Yes,16.55,PayPal
CUST0534,002758,P0419,2024-10-20,1,301.0,20,Yes,240.8,PayPal
CUST0534,002758,P0391,2024-10-20,1,224.49,0,No,224.49,PayPal
CUST0534,002758,P0372,2024-10-20,1,130.9,20,No,104.72,PayPal
CUST0534,002758,P0158,2024-10-20,1,114.29,5,No,108.58,PayPal
CUST0967,002759,P0226,2024-10-20,1,112.79,0,No,112.79,Credit Card
CUST0967,002759,P0074,2024-10-20,1,144.99,15,Yes,123.24,Credit Card
CUST0200,002760,P0082,2024-10-21,3,43.95,0,No,131.85,Debit Card
CUST0200,002760,P0150,2024-10-21,1,61.9,15,No,52.61,Debit Card
CUST0200,002760,P0100,2024-10-21,1,42.95,20,No,34.36,Debit Card
CUST0220,002761,P0351,2024-10-21,1,54.7,0,No,54.7,PayPal
CUST0220,002761,P0362,2024-10-21,1,491.3,0,No,491.3,PayPal
CUST0220,002761,P0391,2024-10-21,1,224.49,0,No,224.49,PayPal
CUST0220,002761,P0441,2024-10-21,4,16.99,0,No,67.96,PayPal
CUST0276,002762,P0371,2024-10-21,2,174.95,10,No,314.91,Credit Card
CUST0276,002762,P0308,2024-10-21,1,25.49,40,No,15.29,Credit Card
CUST0276,002762,P0305,2024-10-21,1,30.99,0,No,30.99,Credit Card
CUST0440,002763,P0247,2024-10-21,1,128.56,25,Yes,96.42,PayPal
CUST0440,002763,P0370,2024-10-21,1,394.9,10,No,355.41,PayPal
CUST0440,002763,P0154,2024-10-21,1,55.99,0,No,55.99,PayPal
CUST0440,002763,P0450,2024-10-21,1,42.49,0,No,42.49,PayPal
CUST0475,002764,P0315,2024-10-21,1,38.99,0,No,38.99,PayPal
CUST0475,002764,P0362,2024-10-21,1,474.47,25,No,355.85,PayPal
CUST0475,002764,P0404,2024-10-21,1,217.95,0,No,217.95,PayPal
CUST0623,002765,P0202,2024-10-21,2,125.9,20,Yes,201.44,Debit Card
CUST0623,002765,P0210,2024-10-21,1,117.43,15,Yes,99.82,Debit Card
CUST0623,002765,P0225,2024-10-21,1,90.9,0,No,90.9,Debit Card
CUST0623,002765,P0233,2024-10-21,1,83.99,20,Yes,67.19,Debit Card
CUST0623,002765,P0247,2024-10-21,2,128.99,40,Yes,154.79,Debit Card
CUST0623,002765,P0268,2024-10-21,1,89.1,0,No,89.1,Debit Card
CUST0695,002766,P0443,2024-10-22,1,20.9,0,No,20.9,Credit Card
CUST0695,002766,P0226,2024-10-22,2,114.95,15,Yes,195.41,Credit Card
CUST0695,002766,P0346,2024-10-22,1,46.99,15,Yes,39.94,Credit Card
CUST0695,002766,P0425,2024-10-22,1,16.95,0,No,16.95,Credit Card
CUST0813,002767,P0362,2024-10-22,1,475.49,20,Yes,380.39,Credit Card
