Customer ID,Order ID,SKU ID,Return Date,Return Quantity
CUST0776,003535,P0369,2025-01-03,1
CUST0251,003235,P0337,2025-01-04,1
CUST0160,003260,P0330,2025-01-04,1
CUST0558,003266,P0248,2025-01-04,1
CUST0643,003456,P0359,2025-01-04,1
CUST0695,003465,P0374,2025-01-04,1
CUST0850,003490,P0376,2025-01-04,1
CUST0850,003490,P0061,2025-01-04,1
CUST0073,003494,P0256,2025-01-04,1
CUST0364,003498,P0422,2025-01-04,1
CUST0474,003502,P0198,2025-01-04,1
CUST0062,003539,P0268,2025-01-04,1
CUST0035,003286,P0130,2025-01-05,1
CUST0741,003308,P0456,2025-01-05,1
CUST0756,003429,P0047,2025-01-05,1
CUST0454,003485,P0288,2025-01-05,1
CUST0912,003508,P0028,2025-01-05,1
CUST0325,003548,P0405,2025-01-05,1
CUST0423,003549,P0222,2025-01-05,1
CUST0645,003552,P0070,2025-01-05,2
CUST0160,003260,P0197,2025-01-06,1
CUST0438,003413,P0346,2025-01-06,1
CUST0440,003444,P0350,2025-01-06,1
CUST0850,003490,P0125,2025-01-06,1
CUST0162,003519,P0357,2025-01-06,1
CUST0163,003520,P0404,2025-01-06,1
CUST0593,003533,P0197,2025-01-06,1
CUST0448,003455,P0091,2025-01-07,1
CUST0474,003502,P0325,2025-01-07,1
CUST0912,003508,P0104,2025-01-07,2
CUST0549,003516,P0210,2025-01-07,1
CUST0423,003549,P0365,2025-01-07,1
CUST0645,003552,P0308,2025-01-07,1
CUST0515,003582,P0178,2025-01-07,1
CUST0793,003588,P0249,2025-01-07,1
CUST0420,003412,P0208,2025-01-08,4
CUST0009,003458,P0342,2025-01-08,1
CUST0928,003527,P0225,2025-01-08,1
CUST0976,003537,P0226,2025-01-08,1
CUST0817,003545,P0186,2025-01-08,1
CUST0645,003552,P0449,2025-01-08,1
CUST0446,003563,P0128,2025-01-08,1
CUST0446,003563,P0112,2025-01-08,1
CUST0194,003577,P0332,2025-01-08,1
CUST0967,003296,P0192,2025-01-09,1
CUST0448,003455,P0393,2025-01-09,1
CUST0073,003494,P0333,2025-01-09,1
CUST0928,003527,P0244,2025-01-09,1
CUST0593,003533,P0130,2025-01-09,1
CUST0645,003552,P0163,2025-01-09,1
CUST0041,003592,P0094,2025-01-09,1
CUST0060,003593,P0064,2025-01-09,1
CUST0131,003596,P0269,2025-01-09,1
CUST0695,003543,P0265,2025-01-10,1
CUST0817,003545,P0044,2025-01-10,1
CUST0813,003616,P0229,2025-01-10,1
CUST0846,003360,P0377,2025-01-11,1
CUST0602,003504,P0466,2025-01-11,1
CUST0912,003508,P0227,2025-01-11,1
CUST0695,003543,P0206,2025-01-11,1
CUST0793,003588,P0371,2025-01-11,1
CUST0060,003593,P0406,2025-01-11,1
CUST0207,003598,P0158,2025-01-11,1
CUST0599,003630,P0277,2025-01-11,2
CUST0655,003631,P0402,2025-01-11,1
CUST0813,003632,P0275,2025-01-11,1
CUST0367,003641,P0391,2025-01-11,1
CUST0585,003647,P0085,2025-01-11,1
CUST0073,003575,P0158,2025-01-12,3
CUST0793,003588,P0128,2025-01-12,1
CUST0811,003615,P0108,2025-01-12,1
CUST0813,003616,P0293,2025-01-12,1
CUST0387,003642,P0361,2025-01-12,1
CUST0879,003652,P0420,2025-01-12,1
CUST0653,003664,P0370,2025-01-12,1
CUST0653,003401,P0375,2025-01-13,1
CUST0595,003446,P0269,2025-01-13,1
CUST0496,003514,P0449,2025-01-13,1
CUST0032,003590,P0298,2025-01-13,1
CUST0032,003590,P0144,2025-01-13,1
CUST0920,003618,P0238,2025-01-13,1
CUST0070,003622,P0411,2025-01-13,1
CUST0198,003624,P0108,2025-01-13,1
CUST0813,003632,P0225,2025-01-13,1
CUST0901,003634,P0256,2025-01-13,1
CUST0175,003637,P0412,2025-01-13,1
CUST0643,003648,P0328,2025-01-13,1
CUST0809,003680,P0086,2025-01-13,1
CUST0537,003355,P0268,2025-01-14,3
CUST0582,003400,P0256,2025-01-14,1
CUST0643,003456,P0397,2025-01-14,1
CUST0110,003495,P0395,2025-01-14,1
CUST0006,003518,P0107,2025-01-14,1
CUST0817,003545,P0391,2025-01-14,1
CUST0585,003550,P0197,2025-01-14,1
CUST0131,003596,P0385,2025-01-14,1
CUST0175,003637,P0304,2025-01-14,1
CUST0703,003650,P0416,2025-01-14,1
CUST0703,003650,P0299,2025-01-14,2
CUST0011,003653,P0041,2025-01-14,1
CUST0850,003667,P0100,2025-01-14,1
CUST0029,003669,P0269,2025-01-14,1
CUST0110,003670,P0197,2025-01-14,1
CUST0110,003670,P0384,2025-01-14,1
CUST0073,003494,P0218,2025-01-15,1
CUST0081,003594,P0309,2025-01-15,1
CUST0184,003597,P0158,2025-01-15,2
CUST0246,003607,P0309,2025-01-15,1
CUST0387,003642,P0347,2025-01-15,1
CUST0167,003655,P0280,2025-01-15,1
CUST0528,003689,P0253,2025-01-15,1
CUST0595,003691,P0266,2025-01-15,1
CUST0163,003520,P0158,2025-01-16,1
CUST0467,003522,P0280,2025-01-16,1
CUST0576,003612,P0370,2025-01-16,1
CUST0652,003663,P0347,2025-01-16,1
CUST0912,003717,P0326,2025-01-16,1
CUST0220,003723,P0158,2025-01-16,1
CUST0799,003430,P0403,2025-01-17,1
CUST0599,003630,P0234,2025-01-17,1
CUST0809,003680,P0064,2025-01-17,1
CUST0909,003681,P0094,2025-01-17,1
CUST0112,003720,P0198,2025-01-17,1
CUST0220,003723,P0275,2025-01-17,1
CUST0324,003728,P0158,2025-01-17,1
CUST0844,003736,P0325,2025-01-17,1
CUST0043,003744,P0144,2025-01-17,1
CUST0454,003485,P0335,2025-01-18,1
CUST0496,003581,P0265,2025-01-18,1
CUST0375,003609,P0247,2025-01-18,1
CUST0070,003622,P0368,2025-01-18,1
CUST0549,003629,P0277,2025-01-18,1
CUST0387,003642,P0383,2025-01-18,1
CUST0167,003655,P0364,2025-01-18,1
CUST0294,003676,P0376,2025-01-18,1
CUST0909,003681,P0371,2025-01-18,1
CUST0674,003710,P0381,2025-01-18,1
CUST0595,003446,P0268,2025-01-19,1
CUST0073,003494,P0158,2025-01-19,1
CUST0976,003537,P0409,2025-01-19,1
CUST0073,003575,P0233,2025-01-19,1
CUST0558,003677,P0068,2025-01-19,3
CUST0850,003737,P0355,2025-01-19,2
CUST0907,003739,P0275,2025-01-19,1
CUST0305,003747,P0355,2025-01-19,1
CUST0696,003489,P0333,2025-01-20,1
CUST0162,003519,P0227,2025-01-20,1
CUST0976,003537,P0106,2025-01-20,1
CUST0561,003585,P0277,2025-01-20,1
CUST0696,003614,P0205,2025-01-20,1
CUST0439,003627,P0300,2025-01-20,1
CUST0128,003671,P0376,2025-01-20,1
CUST0696,003679,P0028,2025-01-20,1
CUST0397,003729,P0245,2025-01-20,1
CUST0043,003744,P0081,2025-01-20,1
CUST0661,003755,P0261,2025-01-20,5
CUST0657,003801,P0024,2025-01-20,1
CUST0844,003736,P0314,2025-01-21,1
CUST0696,003773,P0158,2025-01-21,1
CUST0976,003784,P0347,2025-01-21,1
CUST0128,003786,P0389,2025-01-21,1
CUST0522,003796,P0247,2025-01-21,1
CUST0522,003796,P0381,2025-01-21,1
CUST0376,003815,P0014,2025-01-21,1
CUST0403,003817,P0394,2025-01-21,1
CUST0537,003487,P0247,2025-01-22,1
CUST0073,003494,P0229,2025-01-22,1
CUST0695,003543,P0212,2025-01-22,1
CUST0590,003604,P0158,2025-01-22,1
CUST0655,003631,P0279,2025-01-22,1
CUST0363,003765,P0355,2025-01-22,2
CUST0260,003778,P0417,2025-01-22,1
CUST0976,003784,P0247,2025-01-22,1
CUST0631,003799,P0308,2025-01-22,1
CUST0200,003459,P0140,2025-01-23,1
CUST0040,003480,P0376,2025-01-23,1
CUST0364,003498,P0351,2025-01-23,1
CUST0918,003509,P0326,2025-01-23,1
CUST0446,003563,P0277,2025-01-23,2
CUST0496,003628,P0376,2025-01-23,1
CUST0703,003650,P0111,2025-01-23,1
CUST0595,003660,P0278,2025-01-23,1
CUST0128,003671,P0189,2025-01-23,3
CUST0175,003672,P0304,2025-01-23,1
CUST0674,003710,P0347,2025-01-23,1
CUST0979,003718,P0247,2025-01-23,1
CUST0232,003724,P0302,2025-01-23,1
CUST0290,003726,P0230,2025-01-23,1
CUST0290,003726,P0456,2025-01-23,1
CUST0414,003730,P0163,2025-01-23,1
CUST0043,003744,P0186,2025-01-23,4
CUST0556,003780,P0004,2025-01-23,1
CUST0376,003815,P0152,2025-01-23,1
CUST0553,003827,P0460,2025-01-23,1
CUST0867,003570,P0396,2025-01-24,1
CUST0876,003617,P0124,2025-01-24,2
CUST0070,003622,P0208,2025-01-24,1
CUST0976,003668,P0377,2025-01-24,1
CUST0414,003730,P0280,2025-01-24,1
CUST0136,003758,P0112,2025-01-24,1
CUST0427,003766,P0047,2025-01-24,1
CUST0544,003770,P0370,2025-01-24,1
CUST0952,003823,P0158,2025-01-24,1
CUST0696,003829,P0325,2025-01-24,1
CUST0692,003839,P0234,2025-01-24,1
CUST0375,003499,P0210,2025-01-25,1
CUST0184,003597,P0420,2025-01-25,1
CUST0043,003744,P0159,2025-01-25,1
CUST0976,003784,P0380,2025-01-25,1
CUST0196,003789,P0326,2025-01-25,1
CUST0850,003804,P0332,2025-01-25,2
CUST0163,003520,P0262,2025-01-26,1
CUST0909,003572,P0403,2025-01-26,1
CUST0220,003723,P0347,2025-01-26,1
CUST0850,003737,P0222,2025-01-26,1
CUST0674,003772,P0131,2025-01-26,1
CUST0595,003781,P0047,2025-01-26,1
CUST0196,003789,P0137,2025-01-26,1
CUST0495,003794,P0072,2025-01-26,3
CUST0541,003798,P0158,2025-01-26,1
CUST0850,003804,P0323,2025-01-26,4
CUST0423,003826,P0265,2025-01-26,1
CUST0423,003826,P0204,2025-01-26,1
CUST0817,003545,P0012,2025-01-27,1
CUST0599,003630,P0221,2025-01-27,1
CUST0462,003643,P0047,2025-01-27,1
CUST0976,003668,P0141,2025-01-27,1
CUST0029,003669,P0275,2025-01-27,1
CUST0220,003723,P0328,2025-01-27,5
CUST0414,003730,P0230,2025-01-27,1
CUST0844,003822,P0336,2025-01-27,1
CUST0423,003826,P0041,2025-01-27,1
CUST0804,003859,P0420,2025-01-27,1
CUST0301,003865,P0376,2025-01-27,1
CUST0120,003559,P0064,2025-01-28,2
CUST0448,003580,P0158,2025-01-28,1
CUST0170,003722,P0212,2025-01-28,1
CUST0397,003729,P0334,2025-01-28,1
CUST0356,003791,P0085,2025-01-28,1
CUST0850,003804,P0395,2025-01-28,1
CUST0345,003854,P0347,2025-01-28,1
CUST0844,003874,P0141,2025-01-28,1
CUST0844,003874,P0347,2025-01-28,1
CUST0246,003607,P0089,2025-01-29,1
CUST0439,003627,P0422,2025-01-29,1
CUST0858,003716,P0266,2025-01-29,1
CUST0627,003734,P0416,2025-01-29,1
CUST0976,003741,P0158,2025-01-29,1
CUST0595,003781,P0233,2025-01-29,1
CUST0976,003833,P0420,2025-01-29,1
CUST0301,003836,P0282,2025-01-29,1
CUST0009,003860,P0380,2025-01-29,1
CUST0182,003862,P0081,2025-01-29,1
CUST0735,003887,P0139,2025-01-29,1
CUST0387,003895,P0029,2025-01-29,1
CUST0535,003732,P0186,2025-01-30,1
CUST0384,003868,P0307,2025-01-30,1
CUST0167,003540,P0085,2025-01-31,1
CUST0515,003582,P0361,2025-01-31,1
CUST0026,003589,P0235,2025-01-31,1
CUST0043,003744,P0275,2025-01-31,1
CUST0759,003756,P0371,2025-01-31,1
CUST0655,003782,P0245,2025-01-31,1
CUST0553,003827,P0395,2025-01-31,1
CUST0856,003847,P0419,2025-01-31,1
CUST0680,003885,P0331,2025-01-31,1
CUST0102,003891,P0325,2025-01-31,1
CUST0846,003918,P0218,2025-01-31,1
CUST0793,003588,P0325,2025-02-01,1
CUST0627,003613,P0336,2025-02-01,1
CUST0809,003680,P0076,2025-02-01,1
CUST0824,003714,P0255,2025-02-01,1
CUST0314,003727,P0279,2025-02-01,1
CUST0397,003729,P0315,2025-02-01,1
CUST0876,003738,P0403,2025-02-01,1
CUST0631,003799,P0402,2025-02-01,1
CUST0912,003807,P0247,2025-02-01,2
CUST0070,003622,P0206,2025-02-02,1
CUST0167,003655,P0376,2025-02-02,1
CUST0674,003772,P0267,2025-02-02,1
CUST0083,003810,P0346,2025-02-02,1
CUST0674,003871,P0119,2025-02-02,1
CUST0424,003896,P0388,2025-02-02,1
CUST0846,003918,P0275,2025-02-02,1
CUST0253,003640,P0210,2025-02-03,1
CUST0399,003748,P0003,2025-02-03,1
CUST0556,003780,P0394,2025-02-03,1
CUST0844,003822,P0355,2025-02-03,1
CUST0976,003842,P0119,2025-02-03,1
CUST0070,003890,P0206,2025-02-03,1
CUST0388,003903,P0353,2025-02-03,1
CUST0811,003615,P0346,2025-02-04,1
CUST0907,003739,P0372,2025-02-04,1
CUST0926,003740,P0376,2025-02-04,1
CUST0544,003770,P0394,2025-02-04,1
CUST0981,003808,P0123,2025-02-04,1
CUST0448,003915,P0070,2025-02-04,1
CUST0846,003918,P0407,2025-02-04,1
CUST0066,003938,P0371,2025-02-04,1
CUST0431,003610,P0347,2025-02-05,1
CUST0292,003675,P0222,2025-02-05,1
CUST0128,003786,P0001,2025-02-05,1
CUST0423,003826,P0376,2025-02-05,1
CUST0424,003896,P0362,2025-02-05,1
CUST0760,003916,P0178,2025-02-05,1
CUST0103,003932,P0351,2025-02-05,1
CUST0353,003659,P0082,2025-02-06,1
CUST0110,003670,P0395,2025-02-06,1
CUST0170,003722,P0306,2025-02-06,1
CUST0414,003730,P0351,2025-02-06,1
CUST0345,003854,P0118,2025-02-06,1
CUST0846,003918,P0362,2025-02-06,1
CUST0879,003930,P0157,2025-02-06,1
CUST0809,003936,P0262,2025-02-06,1
CUST0066,003938,P0379,2025-02-06,1
CUST0116,003945,P0159,2025-02-06,1
CUST0769,003803,P0407,2025-02-07,1
CUST0159,003965,P0298,2025-02-07,1
CUST0844,003736,P0046,2025-02-08,1
CUST0493,003751,P0279,2025-02-08,1
CUST0627,003828,P0339,2025-02-08,1
CUST0384,003868,P0500,2025-02-08,1
CUST0578,003884,P0421,2025-02-08,1
CUST0715,003886,P0350,2025-02-08,1
CUST0735,003887,P0240,2025-02-08,1
CUST0426,003935,P0373,2025-02-08,1
CUST0809,003936,P0299,2025-02-08,1
CUST0254,003946,P0362,2025-02-08,1
CUST0799,003974,P0279,2025-02-08,1
CUST0824,003714,P0124,2025-02-09,1
CUST0535,003732,P0289,2025-02-09,1
CUST0850,003737,P0201,2025-02-09,1
CUST0631,003799,P0100,2025-02-09,1
CUST0844,003846,P0033,2025-02-09,1
CUST0009,003848,P0339,2025-02-09,1
CUST0599,003870,P0222,2025-02-09,1
CUST0735,003928,P0240,2025-02-09,1
CUST0672,003943,P0016,2025-02-09,1
CUST0167,003951,P0365,2025-02-09,1
CUST0568,003956,P0346,2025-02-09,1
CUST0850,003962,P0350,2025-02-09,1
CUST0370,003967,P0072,2025-02-09,3
CUST0556,003780,P0238,2025-02-10,1
CUST0403,003817,P0391,2025-02-10,1
CUST0976,003842,P0381,2025-02-10,1
CUST0327,003867,P0468,2025-02-10,1
CUST0971,003931,P0297,2025-02-10,1
CUST0167,003951,P0133,2025-02-10,3
CUST0175,003966,P0376,2025-02-10,1
CUST0370,003967,P0247,2025-02-10,1
CUST0710,003783,P0276,2025-02-11,1
CUST0850,003804,P0350,2025-02-11,1
CUST0423,003826,P0395,2025-02-11,1
CUST0107,003850,P0222,2025-02-11,1
CUST0182,003862,P0072,2025-02-11,1
CUST0268,003864,P0332,2025-02-11,1
CUST0599,003870,P0211,2025-02-11,1
CUST0715,003886,P0245,2025-02-11,1
CUST0599,003906,P0125,2025-02-11,1
CUST0613,003923,P0336,2025-02-11,1
CUST0866,003963,P0388,2025-02-11,1
CUST0630,003987,P0279,2025-02-11,1
CUST0907,003739,P0266,2025-02-12,1
CUST0956,003875,P0403,2025-02-12,1
CUST0804,003917,P0351,2025-02-12,1
CUST0971,003931,P0236,2025-02-12,1
CUST0850,003962,P0337,2025-02-12,1
CUST0703,003969,P0355,2025-02-12,1
CUST0804,003970,P0495,2025-02-12,1
CUST0515,003753,P0257,2025-02-13,1
CUST0595,003781,P0362,2025-02-13,1
CUST0993,003920,P0275,2025-02-13,1
CUST0110,003933,P0410,2025-02-13,1
CUST0703,003969,P0302,2025-02-13,1
CUST0703,003969,P0198,2025-02-13,1
CUST0519,003973,P0375,2025-02-13,1
CUST0760,003992,P0293,2025-02-13,1
CUST0805,003831,P0331,2025-02-14,2
CUST0846,003918,P0405,2025-02-14,1
CUST0271,003927,P0076,2025-02-14,1
CUST0799,003974,P0032,2025-02-14,1
CUST0579,003997,P0150,2025-02-14,1
CUST0467,003856,P0364,2025-02-15,1
CUST0387,003895,P0178,2025-02-15,1
CUST0167,003951,P0476,2025-02-15,2
CUST0423,003954,P0201,2025-02-15,1
CUST0703,003969,P0158,2025-02-15,3
CUST0301,003996,P0351,2025-02-15,1
CUST0504,004005,P0381,2025-02-15,1
CUST0098,003861,P0015,2025-02-16,1
CUST0846,003918,P0391,2025-02-16,1
CUST0426,003935,P0267,2025-02-16,1
CUST0083,003972,P0201,2025-02-16,1
CUST0640,003820,P0346,2025-02-17,1
CUST0040,003911,P0265,2025-02-17,3
CUST0965,003975,P0273,2025-02-17,1
CUST0237,004015,P0289,2025-02-17,1
CUST0824,003900,P0391,2025-02-18,1
CUST0062,003912,P0198,2025-02-18,1
CUST0040,004017,P0074,2025-02-18,1
CUST0563,004020,P0186,2025-02-18,1
CUST0854,003929,P0054,2025-02-19,1
CUST0103,003932,P0346,2025-02-19,1
CUST0453,003990,P0280,2025-02-19,1
CUST0301,004000,P0362,2025-02-19,1
CUST0040,004017,P0265,2025-02-19,1
CUST0854,003929,P0158,2025-02-20,1
CUST0167,003951,P0271,2025-02-20,1
CUST0681,003991,P0124,2025-02-20,1
CUST0537,004016,P0158,2025-02-20,1
CUST0563,004020,P0148,2025-02-20,1
CUST0254,004041,P0410,2025-02-20,1
CUST0254,003853,P0210,2025-02-21,1
CUST0041,003876,P0346,2025-02-21,1
CUST0568,003956,P0193,2025-02-21,2
CUST0159,003965,P0270,2025-02-21,1
CUST0236,004014,P0289,2025-02-21,1
CUST0831,004038,P0190,2025-02-21,1
CUST0971,003931,P0279,2025-02-22,1
CUST0850,003962,P0378,2025-02-23,1
CUST0965,003975,P0228,2025-02-23,1
CUST0301,003996,P0409,2025-02-23,1
CUST0050,004021,P0406,2025-02-23,1
CUST0648,004027,P0275,2025-02-23,1
CUST0548,003979,P0398,2025-02-24,1
CUST0984,004028,P0158,2025-02-24,1
CUST0984,004028,P0108,2025-02-24,1
CUST0640,003958,P0387,2025-02-25,1
CUST0167,004022,P0082,2025-02-25,1
CUST0621,004035,P0402,2025-02-25,1
CUST0702,003959,P0381,2025-02-26,1
CUST0976,004011,P0388,2025-02-26,1
CUST0078,004013,P0410,2025-02-26,1
CUST0078,004013,P0251,2025-02-26,1
CUST0831,004038,P0280,2025-02-26,1
CUST0043,004072,P0141,2025-02-26,1
CUST0909,004077,P0331,2025-02-26,1
CUST0066,003938,P0406,2025-02-27,1
CUST0621,004035,P0285,2025-02-27,4
CUST0421,004056,P0061,2025-02-27,1
CUST0494,004074,P0106,2025-02-27,1
CUST0858,004086,P0236,2025-02-27,1
CUST0833,003989,P0065,2025-02-28,1
CUST0200,003995,P0074,2025-02-28,1
CUST0504,004005,P0054,2025-02-28,1
CUST0092,003950,P0332,2025-03-01,1
CUST0715,004036,P0384,2025-03-01,1
CUST0496,003955,P0350,2025-03-02,1
CUST0200,003995,P0120,2025-03-02,1
CUST0619,003998,P0100,2025-03-02,4
CUST0703,004097,P0369,2025-03-02,1
CUST0723,004065,P0233,2025-03-03,1
CUST0227,004079,P0408,2025-03-03,1
CUST0777,004090,P0139,2025-03-03,1
CUST0504,004005,P0362,2025-03-04,1
CUST0078,004013,P0228,2025-03-04,1
CUST0035,004061,P0086,2025-03-04,1
CUST0674,004070,P0410,2025-03-04,1
CUST0599,004075,P0222,2025-03-04,1
CUST0687,004076,P0411,2025-03-04,1
CUST0203,004109,P0434,2025-03-04,1
CUST0804,003970,P0247,2025-03-05,1
CUST0078,004013,P0244,2025-03-05,1
CUST0674,004070,P0194,2025-03-05,1
CUST0301,004000,P0319,2025-03-06,1
CUST0438,004081,P0202,2025-03-06,2
CUST0622,004096,P0254,2025-03-06,1
CUST0203,004109,P0140,2025-03-06,1
CUST0167,004112,P0055,2025-03-06,3
CUST0246,004121,P0178,2025-03-06,2
CUST0627,003980,P0310,2025-03-07,1
CUST0805,004009,P0373,2025-03-07,1
CUST0543,004033,P0158,2025-03-07,1
CUST0599,004075,P0265,2025-03-07,1
CUST0777,004090,P0298,2025-03-07,1
CUST0622,004096,P0268,2025-03-07,1
CUST0703,004097,P0247,2025-03-07,1
CUST0346,004114,P0117,2025-03-07,1
CUST0982,004094,P0014,2025-03-08,1
CUST0200,004113,P0053,2025-03-08,1
CUST0550,004131,P0100,2025-03-08,1
CUST0846,004136,P0329,2025-03-08,1
CUST0543,004033,P0350,2025-03-09,2
CUST0844,004091,P0322,2025-03-09,2
CUST0387,004102,P0310,2025-03-09,1
CUST0735,004119,P0222,2025-03-09,1
CUST0599,004075,P0340,2025-03-10,1
CUST0387,004102,P0332,2025-03-10,1
CUST0467,004140,P0403,2025-03-10,1
CUST0599,004075,P0254,2025-03-11,1
CUST0858,004086,P0198,2025-03-11,2
CUST0346,004114,P0397,2025-03-11,1
CUST0846,004136,P0344,2025-03-11,1
CUST0387,004139,P0347,2025-03-11,1
CUST0640,004141,P0265,2025-03-11,1
CUST0225,004133,P0381,2025-03-12,1
CUST0841,004128,P0158,2025-03-13,2
CUST0807,004135,P0234,2025-03-13,1
CUST0707,004144,P0395,2025-03-13,1
CUST0043,004072,P0052,2025-03-14,1
CUST0674,004070,P0349,2025-03-15,1
CUST0438,004081,P0230,2025-03-15,1
CUST0818,004105,P0346,2025-03-15,1
CUST0818,004105,P0016,2025-03-15,1
CUST0846,004136,P0404,2025-03-15,1
CUST0271,004018,P0082,2025-03-16,1
CUST0043,004072,P0087,2025-03-17,1
CUST0622,004096,P0158,2025-03-17,1
CUST0804,004099,P0410,2025-03-17,1
CUST0874,004129,P0230,2025-03-17,2
CUST0305,004138,P0208,2025-03-17,1
CUST0182,004165,P0158,2025-03-17,1
CUST0954,004172,P0239,2025-03-17,2
CUST0831,004038,P0062,2025-03-18,1
CUST0682,004084,P0295,2025-03-18,1
CUST0741,004098,P0247,2025-03-18,1
CUST0804,004099,P0326,2025-03-18,1
CUST0953,004149,P0247,2025-03-18,4
CUST0131,004187,P0118,2025-03-18,3
CUST0327,004047,P0380,2025-03-19,1
CUST0674,004070,P0076,2025-03-19,1
CUST0408,004115,P0246,2025-03-19,1
CUST0715,004118,P0226,2025-03-19,1
CUST0166,004132,P0308,2025-03-19,1
CUST0662,004159,P0071,2025-03-19,1
CUST0412,004180,P0196,2025-03-19,1
CUST0874,004183,P0419,2025-03-19,1
CUST0253,004194,P0265,2025-03-19,1
CUST0697,004198,P0346,2025-03-19,1
CUST0874,004183,P0333,2025-03-20,1
CUST0621,004206,P0342,2025-03-20,1
CUST0167,004112,P0354,2025-03-21,1
CUST0874,004129,P0013,2025-03-21,1
CUST0807,004135,P0211,2025-03-21,1
CUST0285,004174,P0347,2025-03-21,1
CUST0412,004180,P0125,2025-03-21,1
CUST0681,004181,P0136,2025-03-21,1
CUST0464,004196,P0214,2025-03-21,1
CUST0874,004129,P0211,2025-03-22,1
CUST0844,004182,P0247,2025-03-22,1
CUST0874,004183,P0196,2025-03-22,1
CUST0195,004218,P0339,2025-03-22,3
CUST0599,004075,P0226,2025-03-23,1
CUST0844,004091,P0347,2025-03-23,2
CUST0159,004164,P0210,2025-03-23,3
CUST0043,004072,P0158,2025-03-24,1
CUST0438,004081,P0234,2025-03-24,1
CUST0715,004148,P0276,2025-03-24,1
CUST0715,004148,P0245,2025-03-24,1
CUST0804,004209,P0336,2025-03-24,1
CUST0804,004209,P0348,2025-03-24,1
CUST0166,004132,P0364,2025-03-25,2
CUST0715,004148,P0324,2025-03-25,1
CUST0537,004215,P0089,2025-03-25,1
CUST0984,004221,P0158,2025-03-26,1
CUST0096,004242,P0082,2025-03-26,1
CUST0537,004243,P0076,2025-03-26,1
CUST0902,004235,P0245,2025-03-27,1
CUST0954,004172,P0210,2025-03-28,1
CUST0200,004113,P0047,2025-03-29,3
CUST0745,004192,P0364,2025-03-29,1
CUST0095,004203,P0280,2025-03-29,1
CUST0801,004200,P0323,2025-03-30,1
CUST0701,004216,P0389,2025-03-30,1
CUST0226,004227,P0158,2025-03-30,1
CUST0804,004234,P0396,2025-03-30,1
CUST0253,004239,P0291,2025-03-30,2
CUST0870,004253,P0054,2025-03-30,1
CUST0446,004271,P0476,2025-03-30,1
CUST0440,004122,P0258,2025-03-31,1
CUST0040,004186,P0022,2025-03-31,1
CUST0375,004269,P0238,2025-03-31,1
CUST0809,004275,P0407,2025-03-31,1
CUST0236,004130,P0180,2025-04-01,1
CUST0057,004276,P0329,2025-04-01,3
CUST0595,004278,P0260,2025-04-01,1
CUST0844,004182,P0108,2025-04-02,1
CUST0523,004272,P0230,2025-04-02,1
CUST0366,004281,P0004,2025-04-02,1
CUST0514,004189,P0259,2025-04-03,1
CUST0195,004218,P0381,2025-04-03,1
CUST0584,004230,P0368,2025-04-03,1
CUST0681,004251,P0152,2025-04-03,1
CUST0253,004267,P0103,2025-04-03,1
CUST0332,004268,P0158,2025-04-03,1
CUST0523,004272,P0342,2025-04-03,3
CUST0811,004201,P0344,2025-04-04,5
CUST0804,004209,P0315,2025-04-04,1
CUST0167,004259,P0346,2025-04-04,1
CUST0167,004259,P0425,2025-04-04,1
CUST0387,004291,P0016,2025-04-04,1
CUST0850,004210,P0353,2025-04-05,2
CUST0809,004265,P0264,2025-04-05,1
CUST0253,004267,P0309,2025-04-05,1
CUST0446,004271,P0145,2025-04-05,4
CUST0070,004300,P0217,2025-04-05,1
CUST0131,004308,P0347,2025-04-05,3
CUST0255,004179,P0371,2025-04-06,1
CUST0062,004238,P0198,2025-04-06,1
CUST0253,004239,P0309,2025-04-06,2
CUST0681,004264,P0069,2025-04-06,1
CUST0671,004274,P0362,2025-04-06,1
CUST0215,004309,P0118,2025-04-06,1
CUST0558,004147,P0149,2025-04-07,1
CUST0838,004170,P0201,2025-04-07,1
CUST0011,004280,P0298,2025-04-07,2
CUST0215,004309,P0210,2025-04-07,1
CUST0215,004309,P0166,2025-04-07,1
CUST0364,004310,P0156,2025-04-07,1
CUST0715,004326,P0201,2025-04-07,1
CUST0804,004327,P0347,2025-04-07,4
CUST0851,004171,P0402,2025-04-08,1
CUST0285,004174,P0345,2025-04-08,1
CUST0874,004183,P0191,2025-04-08,1
CUST0580,004190,P0253,2025-04-08,1
CUST0253,004267,P0250,2025-04-08,1
CUST0568,004301,P0254,2025-04-08,1
CUST0215,004309,P0230,2025-04-08,1
CUST0457,004312,P0060,2025-04-08,1
CUST0325,004340,P0250,2025-04-08,3
CUST0715,004341,P0262,2025-04-08,1
CUST0715,004341,P0070,2025-04-08,1
CUST0376,004195,P0246,2025-04-09,1
CUST0621,004206,P0153,2025-04-09,1
CUST0457,004312,P0116,2025-04-09,1
CUST0715,004326,P0365,2025-04-09,1
CUST0493,004328,P0350,2025-04-09,1
CUST0804,004329,P0331,2025-04-09,1
CUST0070,004345,P0277,2025-04-09,1
CUST0860,004163,P0222,2025-04-10,1
CUST0006,004184,P0268,2025-04-10,1
CUST0305,004222,P0022,2025-04-10,1
CUST0902,004235,P0238,2025-04-10,1
CUST0724,004297,P0279,2025-04-10,1
CUST0590,004314,P0131,2025-04-10,1
