Customer ID,Age,Gender,City,Country,Customer Acquisition Channel,Registration Date
CUST0826,32,Female,Tilburg,Netherlands,Instagram,2023-02-01
CUST0827,22,Female,Groningen,Netherlands,Influencer,2025-07-09
CUST0828,23,Female,Cologne,Germany,Organic Search,2025-06-15
CUST0829,52,Male,Hamburg,Germany,Influencer,2023-07-01
CUST0830,35,Male,Dortmund,Germany,Organic Search,2025-12-02
CUST0831,30,Male,Frankfurt,Germany,Google Ads,2025-02-16
CUST0832,20,Male,Utrecht,Netherlands,Influencer,2024-04-08
CUST0833,18,Female,Frankfurt,Germany,Email,2024-12-21
CUST0834,25,Female,Stuttgart,Germany,Instagram,2024-09-11
CUST0835,29,Female,Eindhoven,Netherlands,Email,2025-07-04
CUST0836,24,Male,Cologne,Germany,Influencer,2024-03-14
CUST0837,38,Female,Frankfurt,Germany,Instagram,2023-12-05
CUST0838,34,Male,Frankfurt,Germany,Direct,2024-09-26
CUST0839,56,Female,Salzburg,Austria,Email,2025-04-23
CUST0840,43,Other / Prefer not to say,Stuttgart,Germany,Instagram,2024-07-17
CUST0841,29,Female,Eindhoven,Netherlands,Paid Search,2025-03-03
CUST0842,30,Male,Stuttgart,Germany,Paid Search,2025-03-24
CUST0843,42,Female,Hannover,Germany,Instagram,2025-11-29
CUST0844,25,Female,Utrecht,Netherlands,Direct,2024-10-01
CUST0845,30,Female,Leuven,Belgium,Google Ads,2023-06-29
CUST0846,33,Female,Leipzig,Germany,Facebook,2024-02-02
CUST0847,27,Male,Eindhoven,Netherlands,Referral,2024-07-27
CUST0848,48,Female,The Hague,Netherlands,Organic Search,2023-01-18
CUST0849,41,Female,Groningen,Netherlands,Organic Search,2025-06-22
CUST0850,32,Male,Klagenfurt,Austria,Instagram,2023-08-19
CUST0851,29,Male,Ghent,Belgium,Organic Search,2025-03-12
CUST0852,24,Female,Hannover,Germany,Referral,2024-12-13
CUST0853,31,Female,Graz,Austria,Influencer,2024-10-19
CUST0854,33,Female,Nuremberg,Germany,Email,2025-01-30
CUST0855,18,Female,Hannover,Germany,Facebook,2025-11-27
CUST0856,33,Male,Düsseldorf,Germany,Referral,2023-11-06
CUST0857,19,Female,Dortmund,Germany,Instagram,2024-12-01
CUST0858,57,Female,Brussels,Belgium,Direct,2025-01-12
CUST0859,48,Female,Frankfurt,Germany,Direct,2025-09-12
CUST0860,28,Male,Leuven,Belgium,Organic Search,2023-01-05
CUST0861,32,Female,Brussels,Belgium,Influencer,2025-12-08
CUST0862,27,Male,Dortmund,Germany,Email,2023-10-26
CUST0863,31,Female,Groningen,Netherlands,Direct,2023-06-16
CUST0864,36,Male,Cologne,Germany,Direct,2023-09-11
CUST0865,25,Male,Dortmund,Germany,Paid Search,2024-04-27
CUST0866,49,Male,Klagenfurt,Austria,Instagram,2023-10-27
CUST0867,31,Female,Antwerp,Belgium,Email,2024-12-16
CUST0868,32,Male,Antwerp,Belgium,Instagram,2024-08-25
CUST0869,42,Female,Innsbruck,Austria,Organic Search,2024-07-04
CUST0870,50,Male,Bremen,Germany,Google Ads,2024-06-22
CUST0871,26,Female,Nuremberg,Germany,Email,2025-12-06
CUST0872,23,Female,Eindhoven,Netherlands,Organic Search,2023-11-23
CUST0873,21,Female,Frankfurt,Germany,Organic Search,2025-07-21
CUST0874,29,Male,Stuttgart,Germany,Referral,2025-03-03
CUST0875,22,Female,Dortmund,Germany,Google Ads,2025-03-01
CUST0876,40,Other / Prefer not to say,Leipzig,Germany,Organic Search,2024-07-08
CUST0877,25,Other / Prefer not to say,Antwerp,Belgium,Google Ads,2024-09-29
CUST0878,22,Female,Stuttgart,Germany,Instagram,2024-11-27
CUST0879,24,Female,Berlin,Germany,Referral,2023-03-10
CUST0880,45,Female,Ghent,Belgium,Email,2024-04-19
CUST0881,31,Male,Klagenfurt,Austria,Email,2023-01-21
CUST0882,53,Female,Dortmund,Germany,Instagram,2025-11-24
CUST0883,33,Female,Liège,Belgium,Google Ads,2025-12-17
CUST0884,47,Male,Ghent,Belgium,Paid Search,2023-03-15
CUST0885,41,Male,Graz,Austria,Direct,2024-04-13
CUST0886,32,Male,Klagenfurt,Austria,Organic Search,2024-01-28
CUST0887,30,Female,Nuremberg,Germany,Organic Search,2023-06-15
CUST0888,50,Female,Haarlem,Netherlands,Organic Search,2025-08-20
CUST0889,27,Female,Munich,Germany,Google Ads,2023-06-12
CUST0890,56,Male,Leuven,Belgium,Referral,2023-04-13
CUST0891,34,Female,Munich,Germany,Direct,2024-02-11
CUST0892,18,Male,Stuttgart,Germany,Instagram,2023-07-23
CUST0893,45,Female,Amsterdam,Netherlands,Influencer,2025-08-28
CUST0894,20,Female,Klagenfurt,Austria,Instagram,2023-11-25
CUST0895,33,Female,Düsseldorf,Germany,Instagram,2024-09-26
CUST0896,40,Female,Innsbruck,Austria,Instagram,2025-07-03
CUST0897,23,Female,Leipzig,Germany,Instagram,2024-02-28
CUST0898,36,Male,Düsseldorf,Germany,Instagram,2023-06-30
CUST0899,36,Male,Düsseldorf,Germany,Direct,2024-03-06
CUST0900,26,Female,Graz,Austria,Direct,2024-11-21
CUST0901,19,Male,Linz,Austria,Google Ads,2023-02-24
CUST0902,57,Male,Graz,Austria,Organic Search,2024-05-20
CUST0903,31,Male,Bremen,Germany,Instagram,2023-09-06
CUST0904,27,Female,Ghent,Belgium,Direct,2024-01-06
CUST0905,26,Female,Stuttgart,Germany,Influencer,2025-10-19
CUST0906,33,Male,Antwerp,Belgium,Email,2023-08-06
CUST0907,40,Female,Salzburg,Austria,Paid Search,2025-01-13
CUST0908,24,Male,Frankfurt,Germany,Paid Search,2023-11-21
CUST0909,46,Male,Dortmund,Germany,Organic Search,2024-11-18
CUST0910,38,Female,Frankfurt,Germany,Facebook,2023-10-12
CUST0911,35,Male,Cologne,Germany,Google Ads,2025-08-01
CUST0912,30,Female,Linz,Austria,Facebook,2023-03-24
CUST0913,33,Female,Frankfurt,Germany,Paid Search,2024-01-03
CUST0914,28,Male,Hamburg,Germany,Google Ads,2025-07-02
CUST0915,26,Female,Frankfurt,Germany,Instagram,2025-04-02
CUST0916,33,Female,Bremen,Germany,Facebook,2025-02-25
CUST0917,32,Female,Innsbruck,Austria,Organic Search,2024-03-05
CUST0918,49,Female,Munich,Germany,Google Ads,2024-03-29
CUST0919,26,Female,Groningen,Netherlands,Paid Search,2025-06-04
CUST0920,44,Female,Antwerp,Belgium,Direct,2023-03-19
CUST0921,34,Female,Bremen,Germany,Instagram,2025-06-08
CUST0922,30,Female,Berlin,Germany,Organic Search,2024-08-30
CUST0923,61,Female,Leipzig,Germany,Google Ads,2024-09-17
CUST0924,25,Male,Eindhoven,Netherlands,Instagram,2023-02-02
CUST0925,37,Male,Brussels,Belgium,Organic Search,2023-03-14
CUST0926,50,Other / Prefer not to say,The Hague,Netherlands,Facebook,2024-02-07
CUST0927,54,Female,Graz,Austria,Email,2023-01-26
CUST0928,41,Female,Frankfurt,Germany,Paid Search,2024-12-30
CUST0929,34,Female,Nuremberg,Germany,Facebook,2025-10-30
CUST0930,36,Male,Eindhoven,Netherlands,Email,2025-07-09
CUST0931,47,Male,Groningen,Netherlands,Referral,2023-01-21
CUST0932,29,Female,Bremen,Germany,Direct,2025-09-17
CUST0933,60,Male,Nuremberg,Germany,Paid Search,2023-12-16
CUST0934,31,Female,Munich,Germany,Direct,2025-05-14
CUST0935,30,Male,Tilburg,Netherlands,Email,2023-01-16
CUST0936,55,Male,Klagenfurt,Austria,Instagram,2025-03-31
CUST0937,43,Male,Hannover,Germany,Paid Search,2024-08-27
CUST0938,23,Female,Ghent,Belgium,Direct,2023-11-26
CUST0939,31,Female,Eindhoven,Netherlands,Influencer,2024-04-02
CUST0940,31,Female,Salzburg,Austria,Organic Search,2024-06-13
CUST0941,34,Male,Dortmund,Germany,Google Ads,2023-06-15
CUST0942,36,Female,Bruges,Belgium,Facebook,2024-10-02
CUST0943,43,Female,Innsbruck,Austria,Referral,2025-12-16
CUST0944,46,Female,Hannover,Germany,Organic Search,2024-04-25
CUST0945,27,Male,Utrecht,Netherlands,Direct,2025-12-01
CUST0946,52,Female,Berlin,Germany,Instagram,2024-11-06
CUST0947,47,Male,Hamburg,Germany,Email,2025-12-21
CUST0948,29,Other / Prefer not to say,Eindhoven,Netherlands,Organic Search,2023-04-11
CUST0949,46,Male,Groningen,Netherlands,Organic Search,2023-02-15
CUST0950,22,Male,Bremen,Germany,Email,2025-10-01
CUST0951,32,Female,Frankfurt,Germany,Instagram,2024-01-16
CUST0952,26,Female,Stuttgart,Germany,Referral,2024-04-02
CUST0953,43,Female,Cologne,Germany,Organic Search,2025-03-08
CUST0954,41,Female,Cologne,Germany,Referral,2024-07-10
CUST0955,57,Female,Ghent,Belgium,Google Ads,2023-03-16
CUST0956,25,Male,Groningen,Netherlands,Email,2025-01-23
CUST0957,28,Other / Prefer not to say,Amsterdam,Netherlands,Referral,2024-05-22
CUST0958,24,Male,Stuttgart,Germany,Instagram,2025-01-20
CUST0959,32,Female,Tilburg,Netherlands,Direct,2023-08-25
CUST0960,28,Male,Bremen,Germany,Paid Search,2024-11-30
CUST0961,35,Male,Haarlem,Netherlands,Direct,2025-04-08
CUST0962,44,Female,Munich,Germany,Google Ads,2023-02-18
CUST0963,23,Female,Haarlem,Netherlands,Email,2025-11-10
CUST0964,37,Male,Munich,Germany,Influencer,2024-12-02
CUST0965,43,Female,Haarlem,Netherlands,Direct,2024-02-03
CUST0966,27,Female,Haarlem,Netherlands,Referral,2024-06-26
CUST0967,46,Male,Stuttgart,Germany,Referral,2024-10-17
CUST0968,45,Female,Antwerp,Belgium,Facebook,2025-04-23
CUST0969,32,Female,Innsbruck,Austria,Google Ads,2025-05-06
CUST0970,18,Male,Vienna,Austria,Google Ads,2023-10-16
CUST0971,30,Male,Utrecht,Netherlands,Facebook,2023-10-07
CUST0972,46,Other / Prefer not to say,Antwerp,Belgium,Referral,2023-10-18
CUST0973,38,Male,Munich,Germany,Email,2025-05-04
CUST0974,45,Male,The Hague,Netherlands,Email,2024-09-23
CUST0975,28,Female,Ghent,Belgium,Email,2025-12-01
CUST0976,31,Female,Leipzig,Germany,Google Ads,2024-08-30
CUST0977,20,Male,Frankfurt,Germany,Direct,2025-08-10
CUST0978,26,Female,Berlin,Germany,Email,2025-12-12
CUST0979,59,Female,Düsseldorf,Germany,Email,2023-04-06
CUST0980,19,Other / Prefer not to say,Bremen,Germany,Direct,2023-12-28
CUST0981,34,Female,Stuttgart,Germany,Organic Search,2025-01-17
CUST0982,43,Male,Utrecht,Netherlands,Google Ads,2023-06-19
CUST0983,30,Male,Hamburg,Germany,Referral,2025-11-15
CUST0984,32,Female,Dortmund,Germany,Organic Search,2023-05-15
CUST0985,39,Female,Munich,Germany,Direct,2025-09-28
CUST0986,21,Female,Nuremberg,Germany,Google Ads,2024-12-06
CUST0987,24,Male,Nuremberg,Germany,Instagram,2024-11-22
CUST0988,37,Female,Leipzig,Germany,Instagram,2025-01-11
CUST0989,44,Female,Frankfurt,Germany,Facebook,2025-05-27
CUST0990,23,Female,Leuven,Belgium,Email,2025-05-20
CUST0991,34,Other / Prefer not to say,Salzburg,Austria,Organic Search,2024-03-15
CUST0992,51,Female,Amsterdam,Netherlands,Facebook,2024-03-26
CUST0993,51,Female,Brussels,Belgium,Referral,2025-01-28
CUST0994,28,Male,Hannover,Germany,Instagram,2025-02-28
CUST0995,44,Female,Tilburg,Netherlands,Google Ads,2024-06-07
CUST0996,21,Female,Haarlem,Netherlands,Instagram,2025-08-23
CUST0997,29,Male,Munich,Germany,Paid Search,2024-01-14
CUST0998,31,Female,Stuttgart,Germany,Organic Search,2025-04-02
CUST0999,23,Female,Berlin,Germany,Referral,2025-08-09
CUST1000,30,Female,Vienna,Austria,Google Ads,2025-04-07
